,ObservationDate,State,Country,Confirmed,Deaths,Recovered
135474,2020-10-18,Kerala,India,341859.0,1161.0,245399.0
135499,2020-10-18,Ladakh,India,5598.0,66.0,4615.0
135500,2020-10-18,Lakshadweep,India,0.0,0.0,0.0
135517,2020-10-18,Madhya Pradesh,India,160188.0,2773.0,144134.0
135523,2020-10-18,Maharashtra,India,1595381.0,42115.0,1369810.0
135525,2020-10-18,Manipur,India,15463.0,116.0,11741.0
135538,2020-10-18,Meghalaya,India,8508.0,75.0,6282.0
135552,2020-10-18,Mizoram,India,2253.0,0.0,2148.0
135564,2020-10-18,Nagaland,India,7816.0,27.0,6206.0
135607,2020-10-18,Odisha,India,268364.0,1135.0,246837.0
135641,2020-10-18,Puducherry,India,33141.0,574.0,28290.0
135645,2020-10-18,Punjab,India,127630.0,4012.0,117883.0
135655,2020-10-18,Rajasthan,India,173266.0,1748.0,150379.0
135703,2020-10-18,Sikkim,India,3597.0,60.0,3265.0
135724,2020-10-18,Tamil Nadu,India,687400.0,10642.0,637637.0
135728,2020-10-18,Telangana,India,223059.0,1275.0,200686.0
135745,2020-10-18,Tripura,India,29553.0,331.0,26550.0
135759,2020-10-18,Unknown,India,0.0,0.0,0.0
135768,2020-10-18,Uttar Pradesh,India,455146.0,6658.0,415592.0
135769,2020-10-18,Uttarakhand,India,58024.0,927.0,51369.0
135795,2020-10-18,West Bengal,India,321036.0,6056.0,281053.0
136005,2020-10-19,Andaman and Nicobar Islands,India,4126.0,56.0,3892.0
136006,2020-10-19,Andhra Pradesh,India,786050.0,6453.0,744532.0
136022,2020-10-19,Arunachal Pradesh,India,13643.0,30.0,10780.0
136023,2020-10-19,Assam,India,201407.0,875.0,173213.0
136045,2020-10-19,Bihar,India,205945.0,1003.0,194005.0
136078,2020-10-19,Chandigarh,India,13686.0,208.0,12617.0
136085,2020-10-19,Chhattisgarh,India,162772.0,1534.0,135259.0
136104,2020-10-19,Dadra and Nagar Haveli and Daman and Diu,India,3185.0,2.0,3140.0
136108,2020-10-19,Delhi,India,333171.0,6040.0,304561.0
136142,2020-10-19,Goa,India,40746.0,549.0,36914.0
136158,2020-10-19,Gujarat,India,160560.0,3643.0,142662.0
136163,2020-10-19,Haryana,India,151234.0,1648.0,139511.0
136170,2020-10-19,Himachal Pradesh,India,19135.0,272.0,16270.0
136196,2020-10-19,Jammu and Kashmir,India,88369.0,1388.0,78667.0
136199,2020-10-19,Jharkhand,India,96842.0,842.0,89780.0
136217,2020-10-19,Karnataka,India,770604.0,10542.0,653829.0
136220,2020-10-19,Kerala,India,346881.0,1182.0,252868.0
136245,2020-10-19,Ladakh,India,5647.0,66.0,4701.0
136246,2020-10-19,Lakshadweep,India,0.0,0.0,0.0
136263,2020-10-19,Madhya Pradesh,India,161203.0,2786.0,145421.0
136269,2020-10-19,Maharashtra,India,1601365.0,42240.0,1384879.0
136271,2020-10-19,Manipur,India,15778.0,117.0,11913.0
136284,2020-10-19,Meghalaya,India,8536.0,75.0,6392.0
136298,2020-10-19,Mizoram,India,2280.0,0.0,2151.0
136310,2020-10-19,Nagaland,India,7953.0,27.0,6273.0
136353,2020-10-19,Odisha,India,270346.0,1152.0,249575.0
136387,2020-10-19,Puducherry,India,33247.0,575.0,28520.0
136391,2020-10-19,Punjab,India,128103.0,4029.0,118767.0
136401,2020-10-19,Rajasthan,India,175226.0,1760.0,152573.0
136449,2020-10-19,Sikkim,India,3601.0,62.0,3276.0
136470,2020-10-19,Tamil Nadu,India,690936.0,10691.0,642152.0
136474,2020-10-19,Telangana,India,224545.0,1282.0,202577.0
136491,2020-10-19,Tripura,India,29688.0,331.0,26748.0
136505,2020-10-19,Unknown,India,0.0,0.0,0.0
136514,2020-10-19,Uttar Pradesh,India,456865.0,6685.0,418685.0
136515,2020-10-19,Uttarakhand,India,58360.0,933.0,51900.0
136541,2020-10-19,West Bengal,India,325028.0,6119.0,284325.0
136751,2020-10-20,Andaman and Nicobar Islands,India,4141.0,56.0,3902.0
136752,2020-10-20,Andhra Pradesh,India,789553.0,6481.0,749676.0
136768,2020-10-20,Arunachal Pradesh,India,13778.0,31.0,11035.0
136769,2020-10-20,Assam,India,202073.0,884.0,174414.0
136791,2020-10-20,Bihar,India,207405.0,1011.0,195046.0
136824,2020-10-20,Chandigarh,India,13743.0,209.0,12724.0
136831,2020-10-20,Chhattisgarh,India,165279.0,1584.0,137986.0
136850,2020-10-20,Dadra and Nagar Haveli and Daman and Diu,India,3194.0,2.0,3153.0
136854,2020-10-20,Delhi,India,336750.0,6081.0,306747.0
136888,2020-10-20,Goa,India,41031.0,555.0,37275.0
136904,2020-10-20,Gujarat,India,161686.0,3651.0,143790.0
136909,2020-10-20,Haryana,India,152174.0,1660.0,140436.0
136916,2020-10-20,Himachal Pradesh,India,19357.0,274.0,16487.0
136942,2020-10-20,Jammu and Kashmir,India,88958.0,1397.0,79437.0
136945,2020-10-20,Jharkhand,India,97414.0,849.0,90385.0
136963,2020-10-20,Karnataka,India,776901.0,10608.0,662329.0
136966,2020-10-20,Kerala,India,353472.0,1206.0,260243.0
136991,2020-10-20,Ladakh,India,5695.0,67.0,4787.0
136992,2020-10-20,Lakshadweep,India,0.0,0.0,0.0
137009,2020-10-20,Madhya Pradesh,India,162178.0,2811.0,146860.0
137015,2020-10-20,Maharashtra,India,1609516.0,42453.0,1392308.0
137017,2020-10-20,Manipur,India,16062.0,121.0,12059.0
137030,2020-10-20,Meghalaya,India,8593.0,76.0,6497.0
137044,2020-10-20,Mizoram,India,2310.0,0.0,2165.0
137056,2020-10-20,Nagaland,India,8020.0,28.0,6334.0
137099,2020-10-20,Odisha,India,272250.0,1168.0,252197.0
137133,2020-10-20,Puducherry,India,33452.0,577.0,28774.0
137137,2020-10-20,Punjab,India,128590.0,4037.0,119658.0
137147,2020-10-20,Rajasthan,India,177123.0,1774.0,155095.0
137195,2020-10-20,Sikkim,India,3643.0,63.0,3326.0
137216,2020-10-20,Tamil Nadu,India,694030.0,10741.0,646555.0
137220,2020-10-20,Telangana,India,226124.0,1287.0,204388.0
137237,2020-10-20,Tripura,India,29800.0,332.0,27013.0
137251,2020-10-20,Unknown,India,0.0,0.0,0.0
137260,2020-10-20,Uttar Pradesh,India,459154.0,6714.0,422024.0
137261,2020-10-20,Uttarakhand,India,58601.0,946.0,52291.0
137287,2020-10-20,West Bengal,India,329057.0,6180.0,287707.0
137497,2020-10-21,Andaman and Nicobar Islands,India,4168.0,56.0,3913.0
137498,2020-10-21,Andhra Pradesh,India,793299.0,6508.0,754415.0
137514,2020-10-21,Arunachal Pradesh,India,13912.0,31.0,11199.0
137515,2020-10-21,Assam,India,202774.0,889.0,176078.0
137537,2020-10-21,Bihar,India,208377.0,1019.0,196240.0
137570,2020-10-21,Chandigarh,India,13795.0,209.0,12842.0
137577,2020-10-21,Chhattisgarh,India,167639.0,1628.0,140216.0
137596,2020-10-21,Dadra and Nagar Haveli and Daman and Diu,India,3207.0,2.0,3161.0
137600,2020-10-21,Delhi,India,340436.0,6128.0,310191.0
137634,2020-10-21,Goa,India,41339.0,557.0,37683.0
137650,2020-10-21,Gujarat,India,162823.0,3660.0,144970.0
137655,2020-10-21,Haryana,India,153367.0,1674.0,141506.0
137662,2020-10-21,Himachal Pradesh,India,19621.0,279.0,16706.0
137688,2020-10-21,Jammu and Kashmir,India,89582.0,1402.0,80092.0
137691,2020-10-21,Jharkhand,India,98061.0,851.0,91004.0
137709,2020-10-21,Karnataka,India,782773.0,10696.0,671618.0
137712,2020-10-21,Kerala,India,361841.0,1232.0,267082.0
137737,2020-10-21,Ladakh,India,5781.0,68.0,4865.0
137738,2020-10-21,Lakshadweep,India,0.0,0.0,0.0
137755,2020-10-21,Madhya Pradesh,India,163296.0,2828.0,148082.0
137761,2020-10-21,Maharashtra,India,1617658.0,42633.0,1415679.0
137763,2020-10-21,Manipur,India,16267.0,124.0,12297.0
137776,2020-10-21,Meghalaya,India,8621.0,77.0,6674.0
137790,2020-10-21,Mizoram,India,2341.0,0.0,2174.0
137802,2020-10-21,Nagaland,India,8139.0,28.0,6428.0
137845,2020-10-21,Odisha,India,274181.0,1181.0,254913.0
137879,2020-10-21,Puducherry,India,33622.0,580.0,29016.0
137883,2020-10-21,Punjab,India,129088.0,4060.0,120220.0
137893,2020-10-21,Rajasthan,India,178933.0,1788.0,157960.0
137941,2020-10-21,Sikkim,India,3677.0,63.0,3361.0
137962,2020-10-21,Tamil Nadu,India,697116.0,10780.0,650856.0
137966,2020-10-21,Telangana,India,227580.0,1292.0,206105.0
137983,2020-10-21,Tripura,India,29925.0,334.0,27252.0
137997,2020-10-21,Unknown,India,0.0,0.0,0.0
138006,2020-10-21,Uttar Pradesh,India,461475.0,6755.0,425356.0
138007,2020-10-21,Uttarakhand,India,59106.0,960.0,53061.0
138033,2020-10-21,West Bengal,India,333126.0,6244.0,291303.0
138243,2020-10-22,Andaman and Nicobar Islands,India,4184.0,57.0,3937.0
138244,2020-10-22,Andhra Pradesh,India,796919.0,6524.0,758138.0
138260,2020-10-22,Arunachal Pradesh,India,14077.0,32.0,11407.0
138261,2020-10-22,Assam,India,203282.0,896.0,177662.0
138283,2020-10-22,Bihar,India,209447.0,1026.0,197208.0
138316,2020-10-22,Chandigarh,India,13848.0,212.0,12924.0
138323,2020-10-22,Chhattisgarh,India,170130.0,1680.0,143212.0
138342,2020-10-22,Dadra and Nagar Haveli and Daman and Diu,India,3213.0,2.0,3164.0
138346,2020-10-22,Delhi,India,344318.0,6163.0,312918.0
138380,2020-10-22,Goa,India,41586.0,564.0,38031.0
138396,2020-10-22,Gujarat,India,163959.0,3667.0,146171.0
138401,2020-10-22,Haryana,India,154495.0,1688.0,142798.0
138408,2020-10-22,Himachal Pradesh,India,19844.0,284.0,16937.0
138434,2020-10-22,Jammu and Kashmir,India,90166.0,1412.0,80802.0
138437,2020-10-22,Jharkhand,India,98610.0,859.0,91629.0
138455,2020-10-22,Karnataka,India,788551.0,10770.0,684835.0
138458,2020-10-22,Kerala,India,369323.0,1255.0,274675.0
138483,2020-10-22,Ladakh,India,5812.0,68.0,4902.0
138484,2020-10-22,Lakshadweep,India,0.0,0.0,0.0
138501,2020-10-22,Madhya Pradesh,India,164341.0,2842.0,149353.0
138507,2020-10-22,Maharashtra,India,1625197.0,42831.0,1431856.0
138509,2020-10-22,Manipur,India,16621.0,127.0,12393.0
138522,2020-10-22,Meghalaya,India,8720.0,78.0,6981.0
138536,2020-10-22,Mizoram,India,2359.0,0.0,2175.0
138548,2020-10-22,Nagaland,India,8296.0,28.0,6469.0
138591,2020-10-22,Odisha,India,276094.0,1196.0,257041.0
138625,2020-10-22,Puducherry,India,33832.0,582.0,29211.0
138629,2020-10-22,Punjab,India,129693.0,4072.0,121155.0
138639,2020-10-22,Rajasthan,India,180755.0,1800.0,160614.0
138687,2020-10-22,Sikkim,India,3727.0,63.0,3410.0
138708,2020-10-22,Tamil Nadu,India,700193.0,10825.0,655170.0
138712,2020-10-22,Telangana,India,229001.0,1298.0,207326.0
138729,2020-10-22,Tripura,India,30070.0,339.0,27502.0
138743,2020-10-22,Unknown,India,0.0,0.0,0.0
138752,2020-10-22,Uttar Pradesh,India,463858.0,6790.0,427937.0
138753,2020-10-22,Uttarakhand,India,59508.0,968.0,53643.0
138779,2020-10-22,West Bengal,India,337283.0,6308.0,294911.0
138989,2020-10-23,Andaman and Nicobar Islands,India,4207.0,58.0,3945.0
138990,2020-10-23,Andhra Pradesh,India,800684.0,6544.0,762419.0
139006,2020-10-23,Arunachal Pradesh,India,14145.0,33.0,11613.0
139007,2020-10-23,Assam,India,203709.0,900.0,179846.0
139029,2020-10-23,Bihar,India,210196.0,1034.0,198532.0
139062,2020-10-23,Chandigarh,India,13920.0,214.0,13009.0
139069,2020-10-23,Chhattisgarh,India,172580.0,1738.0,146222.0
139088,2020-10-23,Dadra and Nagar Haveli and Daman and Diu,India,3220.0,2.0,3167.0
139092,2020-10-23,Delhi,India,348404.0,6189.0,316214.0
139126,2020-10-23,Goa,India,41813.0,568.0,38421.0
139142,2020-10-23,Gujarat,India,165071.0,3673.0,147435.0
139147,2020-10-23,Haryana,India,155765.0,1705.0,143978.0
139154,2020-10-23,Himachal Pradesh,India,20040.0,285.0,17135.0
139180,2020-10-23,Jammu and Kashmir,India,90752.0,1424.0,81486.0
139183,2020-10-23,Jharkhand,India,99045.0,862.0,92128.0
139201,2020-10-23,Karnataka,India,793907.0,10821.0,693584.0
139204,2020-10-23,Kerala,India,377834.0,1281.0,280793.0
139229,2020-10-23,Ladakh,India,5840.0,68.0,4984.0
139230,2020-10-23,Lakshadweep,India,0.0,0.0,0.0
139247,2020-10-23,Madhya Pradesh,India,165294.0,2855.0,150678.0
139253,2020-10-23,Maharashtra,India,1632544.0,43015.0,1445103.0
139255,2020-10-23,Manipur,India,16777.0,132.0,12562.0
139268,2020-10-23,Meghalaya,India,8801.0,79.0,7091.0
139282,2020-10-23,Mizoram,India,2387.0,0.0,2189.0
139294,2020-10-23,Nagaland,India,8436.0,28.0,6570.0
139337,2020-10-23,Odisha,India,277887.0,1214.0,259418.0
139371,2020-10-23,Puducherry,India,33986.0,584.0,29427.0
139375,2020-10-23,Punjab,India,130157.0,4095.0,121735.0
139385,2020-10-23,Rajasthan,India,182570.0,1814.0,162981.0
139433,2020-10-23,Sikkim,India,3770.0,63.0,3465.0
139454,2020-10-23,Tamil Nadu,India,703250.0,10858.0,659432.0
139458,2020-10-23,Telangana,India,230274.0,1303.0,209034.0
139475,2020-10-23,Tripura,India,30135.0,340.0,27740.0
139489,2020-10-23,Unknown,India,0.0,0.0,0.0
139498,2020-10-23,Uttar Pradesh,India,466060.0,6830.0,430962.0
139499,2020-10-23,Uttarakhand,India,59796.0,979.0,54161.0
139525,2020-10-23,West Bengal,India,341426.0,6368.0,298587.0
139735,2020-10-24,Andaman and Nicobar Islands,India,4225.0,58.0,3968.0
139736,2020-10-24,Andhra Pradesh,India,804026.0,6566.0,765991.0
139752,2020-10-24,Arunachal Pradesh,India,14211.0,33.0,11781.0
139753,2020-10-24,Assam,India,203967.0,902.0,182794.0
139775,2020-10-24,Bihar,India,211258.0,1042.0,199757.0
139808,2020-10-24,Chandigarh,India,13977.0,216.0,13087.0
139815,2020-10-24,Chhattisgarh,India,174591.0,1793.0,148899.0
139834,2020-10-24,Dadra and Nagar Haveli and Daman and Diu,India,3225.0,2.0,3173.0
139838,2020-10-24,Delhi,India,352520.0,6225.0,319828.0
139872,2020-10-24,Goa,India,42031.0,570.0,38769.0
139888,2020-10-24,Gujarat,India,166092.0,3679.0,148448.0
139893,2020-10-24,Haryana,India,157064.0,1720.0,145196.0
139900,2020-10-24,Himachal Pradesh,India,20213.0,290.0,17318.0
139926,2020-10-24,Jammu and Kashmir,India,91329.0,1430.0,82219.0
139929,2020-10-24,Jharkhand,India,99428.0,864.0,92598.0
139947,2020-10-24,Karnataka,India,798378.0,10873.0,700737.0
139950,2020-10-24,Kerala,India,386087.0,1306.0,287261.0
139975,2020-10-24,Ladakh,India,5913.0,71.0,5052.0
139976,2020-10-24,Lakshadweep,India,0.0,0.0,0.0
139993,2020-10-24,Madhya Pradesh,India,166298.0,2875.0,151946.0
139999,2020-10-24,Maharashtra,India,1638961.0,43152.0,1455107.0
140001,2020-10-24,Manipur,India,17022.0,138.0,12719.0
140014,2020-10-24,Meghalaya,India,8882.0,80.0,7228.0
140028,2020-10-24,Mizoram,India,2447.0,0.0,2198.0
140040,2020-10-24,Nagaland,India,8515.0,30.0,6668.0
140083,2020-10-24,Odisha,India,279582.0,1229.0,262031.0
140117,2020-10-24,Puducherry,India,34112.0,586.0,29614.0
140121,2020-10-24,Punjab,India,130640.0,4107.0,122256.0
140131,2020-10-24,Rajasthan,India,184422.0,1826.0,165496.0
140179,2020-10-24,Sikkim,India,3819.0,63.0,3490.0
140200,2020-10-24,Tamil Nadu,India,706136.0,10893.0,663456.0
140204,2020-10-24,Telangana,India,231252.0,1307.0,210480.0
140221,2020-10-24,Tripura,India,30221.0,343.0,27886.0
140235,2020-10-24,Unknown,India,0.0,0.0,0.0
140244,2020-10-24,Uttar Pradesh,India,468238.0,6854.0,433703.0
140245,2020-10-24,Uttarakhand,India,60155.0,984.0,54629.0
140271,2020-10-24,West Bengal,India,345574.0,6427.0,302340.0
140481,2020-10-25,Andaman and Nicobar Islands,India,4245.0,58.0,3983.0
140482,2020-10-25,Andhra Pradesh,India,807023.0,6587.0,769576.0
140498,2020-10-25,Arunachal Pradesh,India,14244.0,33.0,11951.0
140499,2020-10-25,Assam,India,204171.0,906.0,185755.0
140521,2020-10-25,Bihar,India,211689.0,1049.0,200918.0
140554,2020-10-25,Chandigarh,India,14038.0,218.0,13167.0
140561,2020-10-25,Chhattisgarh,India,175959.0,1818.0,150398.0
140580,2020-10-25,Dadra and Nagar Haveli and Daman and Diu,India,3228.0,2.0,3175.0
140584,2020-10-25,Delhi,India,356656.0,6258.0,323654.0
140618,2020-10-25,Goa,India,42242.0,576.0,39090.0
140634,2020-10-25,Gujarat,India,167011.0,3686.0,149411.0
140639,2020-10-25,Haryana,India,158304.0,1727.0,146282.0
140646,2020-10-25,Himachal Pradesh,India,20370.0,291.0,17590.0
140672,2020-10-25,Jammu and Kashmir,India,91861.0,1438.0,82858.0
140675,2020-10-25,Jharkhand,India,99686.0,866.0,92976.0
140693,2020-10-25,Karnataka,India,802817.0,10905.0,710843.0
140696,2020-10-25,Kerala,India,392930.0,1332.0,294910.0
140721,2020-10-25,Ladakh,India,5933.0,71.0,5126.0
140722,2020-10-25,Lakshadweep,India,0.0,0.0,0.0
140739,2020-10-25,Madhya Pradesh,India,167249.0,2885.0,153127.0
140745,2020-10-25,Maharashtra,India,1645020.0,43264.0,1460755.0
140747,2020-10-25,Manipur,India,17162.0,139.0,12857.0
140760,2020-10-25,Meghalaya,India,9018.0,81.0,7332.0
140774,2020-10-25,Mizoram,India,2493.0,0.0,2203.0
140786,2020-10-25,Nagaland,India,8626.0,31.0,6724.0
140829,2020-10-25,Odisha,India,281215.0,1245.0,264102.0
140863,2020-10-25,Puducherry,India,34193.0,588.0,29801.0
140867,2020-10-25,Punjab,India,131055.0,4117.0,122721.0
140877,2020-10-25,Rajasthan,India,186243.0,1839.0,167736.0
140925,2020-10-25,Sikkim,India,3835.0,64.0,3525.0
140946,2020-10-25,Tamil Nadu,India,709005.0,10924.0,667475.0
140950,2020-10-25,Telangana,India,231834.0,1311.0,211912.0
140967,2020-10-25,Tripura,India,30257.0,343.0,28069.0
140981,2020-10-25,Unknown,India,0.0,0.0,0.0
140990,2020-10-25,Uttar Pradesh,India,470270.0,6882.0,436071.0
140991,2020-10-25,Uttarakhand,India,60376.0,993.0,54958.0
141017,2020-10-25,West Bengal,India,349701.0,6487.0,306197.0
141227,2020-10-26,Andaman and Nicobar Islands,India,4253.0,58.0,3997.0
141228,2020-10-26,Andhra Pradesh,India,808924.0,6606.0,773548.0
141244,2020-10-26,Arunachal Pradesh,India,14391.0,35.0,12182.0
141245,2020-10-26,Assam,India,204386.0,908.0,188587.0
141267,2020-10-26,Bihar,India,212355.0,1058.0,201942.0
141300,2020-10-26,Chandigarh,India,14085.0,222.0,13230.0
141307,2020-10-26,Chhattisgarh,India,177608.0,1861.0,153654.0
141326,2020-10-26,Dadra and Nagar Haveli and Daman and Diu,India,3228.0,2.0,3176.0
141330,2020-10-26,Delhi,India,359488.0,6312.0,327390.0
141364,2020-10-26,Goa,India,42532.0,582.0,39433.0
141380,2020-10-26,Gujarat,India,167919.0,3690.0,150513.0
141385,2020-10-26,Haryana,India,159457.0,1737.0,147566.0
141392,2020-10-26,Himachal Pradesh,India,20586.0,293.0,17782.0
141418,2020-10-26,Jammu and Kashmir,India,92225.0,1444.0,83485.0
141421,2020-10-26,Jharkhand,India,99906.0,872.0,93368.0
141439,2020-10-26,Karnataka,India,805947.0,10947.0,719558.0
141442,2020-10-26,Kerala,India,397217.0,1352.0,302017.0
141467,2020-10-26,Ladakh,India,5978.0,71.0,5216.0
141468,2020-10-26,Lakshadweep,India,0.0,0.0,0.0
141485,2020-10-26,Madhya Pradesh,India,167969.0,2890.0,154222.0
141491,2020-10-26,Maharashtra,India,1648665.0,43348.0,1470660.0
141493,2020-10-26,Manipur,India,17424.0,144.0,13057.0
141506,2020-10-26,Meghalaya,India,9066.0,81.0,7471.0
141520,2020-10-26,Mizoram,India,2527.0,0.0,2212.0
141532,2020-10-26,Nagaland,India,8663.0,33.0,6792.0
141575,2020-10-26,Odisha,India,282695.0,1259.0,266105.0
141609,2020-10-26,Puducherry,India,34336.0,588.0,29990.0
141613,2020-10-26,Punjab,India,131391.0,4125.0,123047.0
141623,2020-10-26,Rajasthan,India,188048.0,1853.0,169962.0
141671,2020-10-26,Sikkim,India,3840.0,65.0,3530.0
141692,2020-10-26,Tamil Nadu,India,711713.0,10956.0,671489.0
141696,2020-10-26,Telangana,India,232671.0,1315.0,213466.0
141713,2020-10-26,Tripura,India,30293.0,344.0,28153.0
141727,2020-10-26,Unknown,India,0.0,0.0,0.0
141736,2020-10-26,Uttar Pradesh,India,472077.0,6904.0,438521.0
141737,2020-10-26,Uttarakhand,India,60744.0,1001.0,55663.0
141763,2020-10-26,West Bengal,India,353822.0,6546.0,310086.0
141973,2020-10-27,Andaman and Nicobar Islands,India,4274.0,58.0,4019.0
141974,2020-10-27,Andhra Pradesh,India,811825.0,6625.0,777900.0
141990,2020-10-27,Arunachal Pradesh,India,14472.0,36.0,12297.0
141991,2020-10-27,Assam,India,204789.0,914.0,191030.0
142013,2020-10-27,Bihar,India,213085.0,1065.0,203174.0
142046,2020-10-27,Chandigarh,India,14152.0,223.0,13279.0
142053,2020-10-27,Chhattisgarh,India,179654.0,1881.0,156080.0
142072,2020-10-27,Dadra and Nagar Haveli and Daman and Diu,India,3231.0,2.0,3181.0
142076,2020-10-27,Delhi,India,364341.0,6356.0,330112.0
142110,2020-10-27,Goa,India,42747.0,585.0,39778.0
142126,2020-10-27,Gujarat,India,168911.0,3695.0,151751.0
142131,2020-10-27,Haryana,India,160705.0,1750.0,148503.0
142138,2020-10-27,Himachal Pradesh,India,20817.0,298.0,17998.0
142164,2020-10-27,Jammu and Kashmir,India,92677.0,1451.0,84236.0
142167,2020-10-27,Jharkhand,India,100224.0,876.0,93874.0
142185,2020-10-27,Karnataka,India,809638.0,10991.0,727298.0
142188,2020-10-27,Kerala,India,402674.0,1376.0,309032.0
142213,2020-10-27,Ladakh,India,6024.0,73.0,5262.0
142214,2020-10-27,Lakshadweep,India,0.0,0.0,0.0
142231,2020-10-27,Madhya Pradesh,India,168483.0,2898.0,155232.0
142237,2020-10-27,Maharashtra,India,1654028.0,43463.0,1478496.0
142239,2020-10-27,Manipur,India,17604.0,150.0,13208.0
142252,2020-10-27,Meghalaya,India,9136.0,82.0,7643.0
142266,2020-10-27,Mizoram,India,2607.0,0.0,2233.0
142278,2020-10-27,Nagaland,India,8726.0,33.0,6828.0
142321,2020-10-27,Odisha,India,283942.0,1272.0,268115.0
142355,2020-10-27,Puducherry,India,34482.0,588.0,30153.0
142359,2020-10-27,Punjab,India,131737.0,4138.0,123510.0
142369,2020-10-27,Rajasthan,India,189844.0,1867.0,172028.0
142417,2020-10-27,Sikkim,India,3863.0,67.0,3534.0
142438,2020-10-27,Tamil Nadu,India,714235.0,10983.0,675518.0
142442,2020-10-27,Telangana,India,234152.0,1319.0,214917.0
142459,2020-10-27,Tripura,India,30453.0,344.0,28355.0
142473,2020-10-27,Unknown,India,0.0,0.0,0.0
142482,2020-10-27,Uttar Pradesh,India,474054.0,6940.0,440847.0
142483,2020-10-27,Uttarakhand,India,60957.0,1007.0,56085.0
142509,2020-10-27,West Bengal,India,357779.0,6604.0,314003.0
142720,2020-10-28,Andaman and Nicobar Islands,India,4289.0,58.0,4039.0
142721,2020-10-28,Andhra Pradesh,India,814774.0,6643.0,781509.0
142737,2020-10-28,Arunachal Pradesh,India,14580.0,36.0,12480.0
142738,2020-10-28,Assam,India,205237.0,917.0,192517.0
142760,2020-10-28,Bihar,India,213576.0,1069.0,204178.0
142793,2020-10-28,Chandigarh,India,14212.0,224.0,13359.0
142800,2020-10-28,Chhattisgarh,India,181583.0,1936.0,157480.0
142819,2020-10-28,Dadra and Nagar Haveli and Daman and Diu,India,3237.0,2.0,3184.0
142823,2020-10-28,Delhi,India,370014.0,6396.0,334240.0
142857,2020-10-28,Goa,India,42968.0,592.0,39974.0
142873,2020-10-28,Gujarat,India,169891.0,3701.0,152858.0
142878,2020-10-28,Haryana,India,162223.0,1758.0,149451.0
